business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories,,,,
Jun1daO6ZIaAz_Y4_7xZBQ,"""Southeast Valley Gastroenterology""",,"""875 S Dobson Rd, Ste 1""",Chandler,AZ,85224,33.2929337,-111.8746365,3.5,36,1,Doctors;Gastroenterologist;Health & Medical,,,,
2HlL6EtFN74vXGUhoxri6w,"""Comfort Suites Phoenix Airport""",,"""1625 S 52nd St""",Tempe,AZ,85281,33.41030319,-111.9690431,3.5,28,1,Event Planning & Services;Hotels & Travel;Hotels,,,,
T2XdzAcj0M_kBD9_BHfZlw,"""Let It Roll Bowl & Entertainment""",,"""8925 N 12th St""",Phoenix,AZ,85020,33.5668872,-112.0557173,3.5,96,1,Venues & Event Spaces;Arts & Entertainment;Bowling;Arcades;Active Life;Event Planning & Services,,,,
h2hJyBYCIXU2_om6LYHWHA,"""Cold Beers & Cheeseburgers""",,"""20831 N Scottsdale Rd, Ste 117""",Scottsdale,AZ,85255,33.67632744,-111.9232929,3.5,323,0,Nightlife;Bars;American (Traditional);Chicken Wings;Burgers;Restaurants,,,,
QDgI8x6aJvQchHrSx73jbw,"""Laveen Modern Dentistry and Orthodontics""",,"""5045 W Baseline Rd, Ste 135""",Laveen,AZ,85339,33.375895,-112.16719,3.5,12,1,Periodontists;Dentists;Cosmetic Dentists;General Dentistry;Orthodontists;Health & Medical;Oral Surgeons,,,,
gHDlF6Dc-4EmxdsBsinygg,"""Sabatinos Pizza Pasta Wings""",,"""4860 N Litchfield Rd, Ste 104""",Litchfield Park,AZ,85340,33.50689,-112.358641,3.5,4,0,Restaurants;Pizza;Chicken Wings;Italian,,,,
D10RCDMR8ZVRzdP0NRp-5w,"""Fantastic Sams Hair Salons""",,"""6501 E Greenway Pkwy, 16231""",Scottsdale,AZ,85254,33.6249626,-111.9418897,3.5,7,0,Hair Salons;Barbers;Beauty & Spas,,,,
T7WOA5npOt2XlPxVCTLFhQ,"""Healthy Outlook Family Medicine, PC""",,"""1835 W Missouri Ave""",Phoenix,AZ,85015,33.5166461,-112.0989843,3.5,41,1,Family Practice;Pediatricians;Doctors;Health & Medical,,,,
DdDLDsUwYjUYFxfxJogJ2Q,"""The Met at Fashion Center""",,"""1 N Hearthstone Way""",Chandler,AZ,85226,33.3033939,-111.9052379,3.5,18,0,Apartments;Interior Design;Real Estate;Home Services;Property Management,,,,
y5yy--FAcdaExqPhNOQF8g,"""Pet Club Ahwatukee""",,"""4206 E Chandler Blvd, Ste 100""",Phoenix,AZ,85048,33.3059129,-111.9922702,3.5,10,1,Pet Stores;Pet Services;Pets;Pet Groomers;Pet Adoption;Pet Training,,,,
A0FyX8Gr9-ag41CMmbcJ6Q,"""Pandora""",,"""15279 N Scottsdale Rd""",Scottsdale,AZ,85260,33.6251533,-111.9252426,3.5,6,1,Shopping;Jewelry,,,,
ZfMUFpWaC-DHksEeJSYnAw,"""Pietra Apartments""",,"""19635 N Cave Creek Rd""",Phoenix,AZ,85024,33.6651142,-112.030122,3.5,17,0,Real Estate;Home Services;Apartments,,,,
QvPVMo71O1yq14Ndv3pHjg,"""DD Landscaping""",,"""""",El Mirage,AZ,85335,33.5994927,-112.3218553,3.5,3,1,Home Services;Landscaping;Professional Services,,,,
mleK-8Oiwl2RwrUYBMV_Fg,"""Caniglia Facial Plastic Surgery""",,"""7102 E Acoma Dr""",Scottsdale,AZ,85254,33.6185479,-111.928713,3.5,13,1,Cosmetic Surgeons;Medical Spas;Doctors;Plastic Surgeons;Dermatologists;Health & Medical;Beauty & Spas,,,,
iWScmpipq65WElq9za9RLg,"""Central Grille""",,"""8525 N Central Ave""",Phoenix,AZ,85020,33.5612361,-112.0737398,3.5,11,0,Bars;Steakhouses;Nightlife;Seafood;Restaurants,,,,
NWlNMG_eBIvDjCcHK46eDQ,"""The Haymaker Restaurant""",,"""4717 E Bell Rd""",Phoenix,AZ,85032,33.640232,-111.979545,3.5,247,0,Beer;Wine & Spirits;Nightlife;Sports Bars;Bars;Restaurants;Steakhouses;Pubs;Food;Breakfast & Brunch;American (Traditional),,,,
YtYw5kzJfmfYtFsxh-inxA,"""Apartments Resurfacing""",,"""""",Phoenix,AZ,85003,33.449188,-112.0772,3.5,3,1,Contractors;Home Services,,,,
TiwVfg3pVPuqZhWp_-ozKg,"""Monster Comic Books""",,"""1803 E Rio Salado Pkwy""",Tempe,AZ,85281,33.42878924,-111.9081401,3.5,3,1,Hobby Shops;Comic Books;Shopping;Newspapers & Magazines;Toy Stores;Books;Mags;Music & Video,,,,
WK6QhTW1gIe4Wkj3NfhEjA,"""Tempe Abrasives""",,"""2207 S 48th St""",Tempe,AZ,85282,33.421948,-111.939932,3.5,3,1,Building Supplies;Contractors;Home Services,,,,
VYyRZkYfULBXYKyIn-meng,"""GameStop""",,"""5000 Arizona Mills Cir""",Tempe,AZ,85282,33.382838,-111.965098,3.5,3,1,Videos & Video Game Rental;Shopping;Books;Mags;Music & Video;Electronics;Hobby Shops,,,,
nXwYKL7dRAjMumg0oTaA9w,"""O'reilly Auto Parts""",,"""18635 N 35th Ave""",Phoenix,AZ,85027,33.65544687,-112.1339812,3.5,6,1,Auto Parts & Supplies;Automotive,,,,
vJvEKFtQ8Am95tWEkiwOGA,"""King's Fish House - Tempe""",,"""35 S McClintock Dr""",Tempe,AZ,85281,33.43245023,-111.9060468,3.5,302,1,Seafood;Restaurants,,,,
NPKJy_iypTnoOBisUXb6RQ,"""Eddie Bauer""",,"""7014 E Camelback Rd""",Scottsdale,AZ,85251,33.5028371,-111.9294198,3.5,3,0,Men's Clothing;Shopping;Women's Clothing;Fashion,,,,
X3W-ddwbnZ2uAyYOxcYu3A,"""The Westin Kierland Resort & Spa""",,"""6902 East Greenway Pkwy""",Scottsdale,AZ,85254,33.6242611,-111.9312144,3.5,334,1,Event Planning & Services;Hotels;Hotels & Travel,,,,
ETFcRSxfXTPXRL2IQIqhNQ,"""Hampton Inn Phoenix/Chandler""",,"""7333 W Detroit St""",Chandler,AZ,85226,33.306592,-111.968364,3.5,25,1,Event Planning & Services;Hotels & Travel;Hotels;Venues & Event Spaces,,,,
CsdDwluwDz6NpiSx3QfToA,"""Papa Murphy's""",,"""5150 West Olive Avenue""",Glendale,AZ,85302,33.5675177,-112.1703705,3.5,8,1,Pizza;Restaurants;Food,,,,
pNnHgna1cCjUEZyXRUc6oA,"""Woodcase Fine Cabinetry""",,"""3255 W Osborn Rd""",Phoenix,AZ,85017,33.4876353,-112.1296944,3.5,3,1,Cabinetry;Home Services,,,,
-6h3K1hj0d4DRcZNUtHDuw,"""Brio Tuscan Grille""",,"""15301 N Scottsdale Rd""",Scottsdale,AZ,85254,33.62540929,-111.9251276,3.5,449,1,Event Planning & Services;Breakfast & Brunch;Italian;Nightlife;Pizza;Cocktail Bars;Venues & Event Spaces;Wine Bars;Seafood;Bars;Restaurants,,,,
y9hgPwF68tpWEp6onX-3TQ,"""Desert Eagle Brewing Company""",,"""150 W Main St""",Mesa,AZ,85201,33.4154446,-111.8359098,3.5,121,1,Food;Breweries,,,,
wuIptKfkWh1omiOJUy2DSA,"""Tractor Supply Company""",,"""34350 N Cave Creek Rd, Bldg A""",Cave Creek,AZ,85331,33.7973695,-111.9649301,3.5,3,1,Automotive;Auto Parts & Supplies,,,,
neNjY8QuoaadubAjLwtWEA,"""Avenue Business Center""",,"""6619 N Scottsdale Rd""",Scottsdale,AZ,85250,33.5329285,-111.9239221,3.5,3,1,Property Management;Real Estate Services;Real Estate;Home Services,,,,
yxmFxvl3OoP5KGVds2ugPQ,"""Stradivari House Of Phoenix""",,"""2440 W Mission Ln, Ste 9""",Phoenix,AZ,85021,33.56955846,-112.1097305,3.5,3,1,Damage Restoration;Arts & Entertainment;Music Venues;Nightlife;Shopping;Musical Instruments & Teachers;Home Services,,,,
gIno_cXhvn6Om14D0I2vHg,"""Carlos O'Briens""",,"""7111 E Bell Rd""",Scottsdale,AZ,85254,33.6381286,-111.9273493,3.5,96,0,Mexican;Restaurants,,,,
CQQ1Ts26XqaDaF9SmRoUCw,"""Scottsdale Veterinary Clinic""",,"""7311 E Thomas R""",Scottsdale,AZ,85251,33.4803447,-111.9242937,3.5,199,1,Emergency Pet Hospital;Pet Services;Pets;Veterinarians;Pet Sitting,,,,
7l34lZLJOrdBYK9dwjQC4Q,"""Denim and Diamonds""",,"""7336 E Main, Ste 106""",Mesa,AZ,85207,33.4164812,-111.6731893,3.5,76,1,Dance Clubs;Arts & Entertainment;Nightlife;Music Venues;Bars;Lounges,,,,
gS83hId8fXP3rzcGcWbvhg,"""Cut -N- Color By Classy""",,"""1450 N Dysart Rd, Ste A12""",Avondale,AZ,85323,33.449235,-112.342441,3.5,10,1,Hair Salons;Beauty & Spas;Nail Salons,,,,
DGKPLLzYYzbUAUhjbYDRtQ,"""Sunrise Preschools""",,"""7642 W Cactus Rd""",Peoria,AZ,85381,33.5962457,-112.2238745,3.5,3,1,Local Services;Education;Preschools;Child Care & Day Care,,,,
wo977RPVgFzYLh93jbVQOg,"""International Minute Press""",,"""9299 Olive Ave, Ste 401""",Phoenix,AZ,85435,33.565166,-112.258469,3.5,3,1,Local Services;Printing Services;Graphic Design;Web Design;Mass Media;Marketing;Professional Services,,,,
57Ot-sRTzL925ipv-5SzTg,"""Amsterdam""",,"""718 N Central Ave""",Phoenix,AZ,85004,33.456168,-112.073936,3.5,95,0,Gay Bars;Bars;Nightlife,,,,
KLqtbjmSTy3bF98zjvRg8A,"""El Jardinero Landscaping and Pools""",,"""10115 E Bell St 107, Ste 403""",Scottsdale,AZ,85255,33.639964,-111.8604349,3.5,3,1,Home Services;Landscaping,,,,
i5a1YNDw34F7ha7VPuu1tQ,"""Adam Nails & Spa""",,"""914 E Camelback Rd, Ste 7""",Phoenix,AZ,85014,33.50953367,-112.0610866,3.5,3,0,Hair Removal;Waxing;Beauty & Spas;Nail Salons,,,,
QVYyTgJFz7lcMv31ZmghGg,"""Big 5 Sporting Goods""",,"""4623 E Cactus Rd""",Phoenix,AZ,85032,33.5988724,-111.9813028,3.5,7,1,Sporting Goods;Shopping,,,,
J0rx5BsejdRTXU8UB-MJSA,"""Cafe Roma""",,"""Arizona Ctr Mall, 455 N 3rd St""",Phoenix,AZ,85004,33.4526031,-112.0691194,3,39,0,Pizza;Italian;Restaurants,,,,
M3_Qpy8gSH9P7pDb34DhkQ,"""Fossil Outlet""",,"""4976 Willis Road, Ste 740, Phoenix Premium""",Phoenix,AZ,85226,33.28819733,-111.9730847,3,4,1,Fashion;Accessories;Watches;Outlet Stores;Shopping;Leather Goods,,,,
T1Eh-A_2HVUw9lvRpsplAw,"""Jos. A. Bank""",,"""1652 S Val Vista Dr, Ste 103""",Mesa,AZ,85204,33.38532432,-111.754942,3,7,1,Men's Clothing;Plus Size Fashion;Shopping;Formal Wear;Fashion,,,,
tI7dXg2UboJozj28v7sjLw,"""Culvers""",,"""20835 N Cave Creek Rd""",Phoenix,AZ,85050,33.6764297,-112.030424,3,63,1,Burgers;Ice Cream & Frozen Yogurt;Restaurants;Fast Food;Food,,,,
WVSCDEcnoSo2ruCeXCaN3A,"""FastMed Urgent Care""",,"""2860 W Peoria Ave""",Phoenix,AZ,85029,33.5825501,-112.1217264,3,19,1,Health & Medical;Medical Centers;Urgent Care;Doctors,,,,
3hfDrgklIwVk6Ad9F_Sksw,"""7-Eleven""",,"""12033 N 28th Dr""",Phoenix,AZ,85029,33.5961418,-112.1197343,3,3,1,Grocery;Food;Convenience Stores,,,,
Dp-i-Ai8Ue8hjyVRmYrprw,"""Burger King""",,"""2708 E University Dr""",Mesa,AZ,85213,33.4229636,-111.772844,3,10,1,Burgers;Fast Food;Restaurants,,,,
h4p1gFbsMMO3dw1eV6V76Q,"""Porter Roofing""",,"""3738 W Commonwealth Ave""",Chandler,AZ,85226,33.3030538,-111.9069668,3,28,1,Home Services;Roofing,,,,
U1DbgcYqCv2bQ-93J4ATLg,"""The Wigwam Bar""",,"""300 E Wigwam Blvd""",Litchfield Park,AZ,85340,33.49538512,-112.3555744,3,21,1,Cocktail Bars;Bars;Lounges;Nightlife,,,,
JGLmOzeAiHzydz3eLo37yg,"""Cornerstone Cards & Gifts""",,"""3923 E Indian School Rd""",Phoenix,AZ,85018,33.4943072,-111.9965593,3,6,0,Public Services & Government;Post Offices;Shopping;Gift Shops;Flowers & Gifts,,,,
U2W3kugm4UV0zsDPsSqQmQ,"""Walgreens""",,"""1130 W Southern Ave""",Mesa,AZ,85210,33.3934974,-111.8557292,3,7,1,Shopping;Drugstores;Food;Beauty & Spas;Convenience Stores;Cosmetics & Beauty Supply,,,,
vYz5pcA2ivh6PoLJtE9KJw,"""Bill Johnson's Big Apple Restaurants""",,"""2906 W Fairmount Ave""",Phoenix,AZ,85017,33.4938552,-112.1217764,3,4,0,Steakhouses;Restaurants;Barbeque,,,,
DBEGPVWTlI2Pyq0u_3e-bw,"""Java Boba""",,"""9784 W Northern Ave, Ste 1235""",Peoria,AZ,85345,33.5532071,-112.2698954,3,35,1,Food;Desserts;Coffee & Tea;Juice Bars & Smoothies,,,,
dCa2dBDtuVVnyitJzQmXtg,"""Little Caesars Pizza""",,"""347 E Southern Ave, Ste 106""",Mesa,AZ,85210,33.3919982,-111.8238823,3,9,1,Restaurants;Pizza,,,,
lc638f5kBdOq9yAMyoURWg,"""Right Honda""",,"""7875 E Frank Lloyd Wright Blvd""",Scottsdale,AZ,85260,33.6340682,-111.9111637,3,219,1,Auto Repair;Oil Change Stations;Car Dealers;Automotive,,,,
wrhPNdPh0FfSv3DMS0obhw,"""OdySea Aquarium""",,"""9500 E Via De Ventura, Ste A-100""",Scottsdale,AZ,85256,33.554555,-111.8760438,3,499,1,Kids Activities;Amusement Parks;Active Life;Aquariums;Event Planning & Services;Venues & Event Spaces;Arts & Entertainment,,,,
A9Gxecux8CSVPzdXN4HjIg,"""Eyemasters""",,"""7700 Arrowhead Towne Ctr, Ste 2151""",Glendale,AZ,85308,33.6415373,-112.2264227,3,3,0,Shopping;Optometrists;Health & Medical;Eyewear & Opticians,,,,
s6KEoNC-rR79704_1ObFuw,"""Firehouse Subs""",,"""34317 N Cave Creek Rd, Ste 101""",Cave Creek,AZ,85331,33.7955732,-111.9658905,3,37,1,Restaurants;Sandwiches;Fast Food;Delis,,,,
feXGiTNCxlrpvMayZ7o09A,"""Truly Nolen Pest & Termite Control""",,"""150 W Elliot Rd, Ste 9""",Chandler,AZ,85225,33.3502089,-111.8443872,3,15,1,Pest Control;Local Services,,,,
CEuIS35iAlIDsx4uVRohXA,"""The Shout House""",,"""6770 N Sunrise Blvd, Ste 207""",Glendale,AZ,85305,33.53286287,-112.2607719,3,120,0,Restaurants;Piano Bars;Nightlife;Bars;Pizza;Music Venues;Arts & Entertainment,,,,
tM_MMrMFwf5rJv9rbu4NQQ,"""Pete's Fish & Chips""",,"""22 S Mesa Dr""",Mesa,AZ,85210,33.414436,-111.8233017,3,138,1,Restaurants;Seafood;Fish & Chips,,,,
i52L-d3MHp-YUbSC6n0rGA,"""Alan S Plumbing""",,"""519 W Lone Cactus""",Phoenix,AZ,85027,33.680405,-112.081124,3,51,1,Home Services;Plumbing,,,,
zLcAMGby3v9bafpKGh4ZjQ,"""Rent-A-Center""",,"""420 E Bell Rd, Ste 11""",Phoenix,AZ,85022,33.6417151,-112.0677484,3,5,1,Na,,,,
WsnxtawsIJbNL4wD1oWiAA,"""Optical Expressions""",,"""2425 E Camelback Rd, Ste 106""",Phoenix,AZ,85016,33.508559,-112.0276524,3,19,1,Laser Eye Surgery/Lasik;Eyewear & Opticians;Health & Medical;Optometrists;Shopping,,,,
aOeDCuxcg9DstXtXC7RW5g,"""Avella Specialty Pharmacy""",,"""2155 East Conference Drive, Suite 101""",Tempe,AZ,85284,33.3425639,-111.8952667,3,7,0,Shopping;Drugstores,,,,
Sb17eJkjHLjcPKSbpmRxWQ,"""Buffalo Wild Wings""",,"""6560 E Superstition Springs Blvd""",Mesa,AZ,85206,33.385725,-111.690858,3,111,1,Nightlife;Restaurants;Chicken Wings;Sports Bars;Bars;American (Traditional),,,,
QJNi_JlVlx6idOoC3yn9tA,"""Ridenow PowerSports Phoenix""",,"""17202 N Cave Creek Rd""",Phoenix,AZ,85032,33.6425029,-112.0314489,3,32,1,Motorcycle Repair;Automotive;Motorcycle Dealers;Motorcycle Gear;Shopping,,,,
7Lzu1GWwSx0OcFQPOeXyuw,"""All In Fitness and Wellness""",,"""1495 S Higley Rd""",Gilbert,AZ,85296,33.3229738,-111.7196651,3,8,0,Trainers;Fitness & Instruction;Gyms;Active Life;Martial Arts,,,,
hBilPpw8kU0Q0MokOjOw3w,"""Asiana Market""",,"""4410 W Union Hills Dr""",Glendale,AZ,85308,33.6553479,-112.1534278,3,90,1,Food;Health Markets;Grocery;Specialty Food;Imported Food;Ethnic Food,,,,
Euu79b2o5k5RZReIuThBWg,"""Fogon - A Mexican Eatery""",,"""7001 N Scottsdale Rd""",Scottsdale,AZ,85253,33.5393489,-111.9239084,3,65,0,Mexican;Specialty Food;Food;Restaurants;Ethnic Food,,,,
KIrNrwAb15RH_L9xItcA3g,"""Dairy Queen Orange Julius""",,"""2611 W Carefree Hwy""",Phoenix,AZ,85085,33.79740635,-112.1175421,3,6,1,Ice Cream & Frozen Yogurt;Juice Bars & Smoothies;Food,,,,
FPM1dWuvGm2xDHM90hc7Dg,"""GoTronics""",,"""7014 E Camelback Rd""",Scottsdale,AZ,85251,33.5025941,-111.9296765,3,11,0,IT Services & Computer Repair;Local Services;Appliances & Repair,,,,
woQ9oOrvtLiC361bTSp5ww,"""Liberty Home Products""",,"""5621 S 24th St""",Phoenix,AZ,85040,33.3962519,-112.029464,3,16,1,Shades & Blinds;Home Services,,,,
gJYovor1sWf14WejHmJU1A,"""Deegie's Carma""",,"""15279 N Scottsdale Rd""",Scottsdale,AZ,85260,33.6251384,-111.9250468,3,17,1,Women's Clothing;Beauty & Spas;Shopping;Hair Salons;Fashion,,,,
C9mrAke0xSBuglYJOK55Ag,"""City of Phoenix""",,"""""",Phoenix,AZ,,33.4483771,-112.0740373,3,30,1,Public Services & Government;Local Flavor,,,,
uS-WyE2kUsZYWz68kMPSig,"""Southwest Contemporary Women's Care""",,"""6301 S Mcclintock Dr, Ste 215""",Tempe,AZ,85283,33.3647449,-111.910749,3,31,1,Health & Medical;Obstetricians & Gynecologists;Doctors,,,,
08jURVR_eDvXq9scdIgcmg,"""Sherwin-Williams Paint Store""",,"""8710 E Shea Blvd""",Scottsdale,AZ,85260,33.582102,-111.893705,3,4,1,Hardware Stores;Home Decor;Building Supplies;Shopping;Paint Stores;Home Services;Home & Garden,,,,
xKKCPtcEEn8LK5j0WXLyyg,"""Phoenix Pediatrics""",,"""4735 E Union Hills Dr""",Phoenix,AZ,85050,33.6546883,-111.978814,3,19,1,Health & Medical;Doctors,,,,
4pUsOe7T7FHFRPhKAa-M0Q,"""Lantana Grille""",,"""Squaw Peak, 7677 N 16th St""",Phoenix,AZ,85020,33.5478106,-112.0467571,3,8,0,Hotels & Travel;Hotels;American (Traditional);Restaurants;Event Planning & Services,,,,
sLa4_i63uBy05DJNbaOPgw,"""Wally Burger""",,"""10222 N 43rd Ave""",Glendale,AZ,85302,33.5791438,-112.1527328,3,40,1,Burgers;Restaurants;Fast Food,,,,
togzltbV52oGR-a0jddqZw,"""AZ Tip and Toes Nails""",,"""1526 N Scottsdale Rd""",Tempe,AZ,85281,33.4464722,-111.9269974,3,157,1,Beauty & Spas;Nail Salons;Eyelash Service,,,,
iL5Ah9mAKXiZpkwYc5GNWA,"""Arizona Grout Restoration""",,"""""",Phoenix,AZ,85051,33.5651587,-112.1370601,3,13,1,Home Services;Carpet Cleaning;Refinishing Services;Local Services;Flooring;Contractors;Grout Services,,,,
xvyAPT23-o3hsjf71895RA,"""Purcell Tire & Rubber Company""",,"""3810 E Ray Rd""",Phoenix,AZ,85044,33.3165814,-112.0031677,3,16,1,Automotive;Oil Change Stations;Tires;Auto Repair,,,,
O7ZvoH_ONGNKbXvHDSZlwg,"""Mariscos El Tiburón""",,"""3330 N 19th Ave""",Phoenix,AZ,85015,33.48711049,-112.1004414,3,8,1,Seafood;Mexican;Restaurants;Nightlife;Bars;Sushi Bars;Karaoke,,,,
J1gvlBxU7_YqgYDHTQIgbA,"""McDonald's""",,"""625 E Baseline Rd""",Tempe,AZ,85283,33.3777862,-111.9314069,3,12,1,Fast Food;Restaurants;Burgers;Food,,,,
TnaqLNkD9oXYkzrPk6Jd6w,"""Cigna Medical Group""",,"""1717 W Chandler Blvd""",Chandler,AZ,85224,33.30551,-111.871202,3,4,1,Insurance;Health & Medical;Financial Services;Doctors,,,,
wMqAVFJc0h9bJzRWmKAYBw,"""East Valley Diagnostic Imaging""",,"""1201 S Alma School Rd, Ste 14000""",Mesa,AZ,85210,33.3929687,-111.8086121,3,5,1,Medical Centers;Health & Medical;Diagnostic Imaging;Diagnostic Services,,,,
6YM6QTJFHP5ae1ojZsTm8Q,"""Nike Brand""",,"""15147 N Scottsdale Rd, Ste 180""",Scottsdale,AZ,85254,33.62755318,-111.9236256,3,38,1,Shoe Stores;Sports Wear;Sporting Goods;Shopping;Fashion,,,,
OYxzmfSSN6Vv2-qomtDPNw,"""Del Taco""",,"""7665 W Lower Buckeye Rd""",Phoenix,AZ,85043,33.4225124,-112.2250202,3,6,1,Restaurants;Mexican,,,,
2ZFg3dKc_EHcUPgYrl5iRg,"""Fry's Food and Drug""",,"""14845 E Shea Blvd""",Fountain Hills,AZ,85268,33.578963,-111.7604143,3,13,1,Food;Grocery,,,,
5Gk8xM6SqEeoNqGYSJXJrA,"""Qv Nails and Spa""",,"""4902 S Val Vista Dr, Ste 103""",Gilbert,AZ,85298,33.2610094,-111.7567493,3,16,1,Nail Salons;Hair Removal;Beauty & Spas;Waxing,,,,
JGpvrgMuQ1RT2vOEPABj5g,"""Fidelity Investments""",,"""7001 W Ray Rd""",Chandler,AZ,85226,33.3193759,-111.9636542,3,5,1,Financial Advising;Financial Services;Investing,,,,
S4cbb8-re2t9GF8GloVXnQ,"""Food City""",,"""1342 E Main St""",Mesa,AZ,85203,33.4161409,-111.8019054,3,4,1,Food;Grocery,,,,
1Tj0HSSnPgHOj1alfcoXlQ,"""Starbucks""",,"""4340 E Indian School Rd, Ste 3""",Phoenix,AZ,85073,33.4954826,-111.9883722,3,18,1,Coffee & Tea;Food,,,,
7wAJhesmhV-FdbmaFA6KIg,"""104.7 KISS FM""",,"""4686 E Van Buren St, Ste 300""",Phoenix,AZ,85008,33.4528615,-111.9847431,3,8,1,Mass Media;Radio Stations,,,,
Gv2F-f0mUYhCCUKOshpj3A,"""Original Cuisine""",,"""1853 W Broadway Rd""",Mesa,AZ,85202,33.4071605,-111.8716742,3,33,1,Restaurants;Chinese;Szechuan,,,,
fbU7gHEG5A-cFxH33ouQ4A,"""Mia Francesca""",,"""20825 N Pima Rd""",Scottsdale,AZ,85255,33.6722463,-111.890491,3,29,0,Italian;Restaurants,,,,
Co3AtKUoAv_BxDQqRnZwhQ,"""San Felipe's Cantina""",,"""20825 N Pima Rd""",Scottsdale,AZ,85255,33.6722462,-111.8905084,3,10,0,Restaurants;Bars;Nightlife;Mexican,,,,
Uk3wiyn8SaGR13rE-S4pkg,"""Meh Pool Services""",,"""26 W Lone Cactus Dr""",Phoenix,AZ,85027,33.6812077,-112.0755559,3,6,1,Pool Cleaners;Home Services,,,,
kFpc_qwM3Mj-p6EZf-_goQ,"""12 West Main""",,"""12 W Main St""",Mesa,AZ,85201,33.4153357,-111.8319834,3,15,1,Nightlife;Dance Clubs;Venues & Event Spaces;Event Planning & Services,,,,
6NTKhWwP-mjR5IHJKzGq2w,"""Arby's""",,"""13607 W Camino Del Sol""",Sun City West,AZ,85375,33.654245,-112.3549571,3,8,1,Fast Food;Restaurants;American (Traditional);Sandwiches,,,,
-34vSRcMz_RjN00dWIiQ3Q,"""Subway""",,"""5026 W Cactus Rd, Ste 2""",Glendale,AZ,85304,33.5963423,-112.1665715,3,14,1,Restaurants;Fast Food;Sandwiches,,,,
JMVfq8IZwAV7-INukKp-OA,"""Billet Bar""",,"""3752 N Scottsdale Rd""",Scottsdale,AZ,85251,33.4916585,-111.9261808,3,8,0,Nightlife;Bars,,,,
Pky5e7XSvv2tpo8IJ24LfQ,"""Glass Doctor of Phoenix""",,"""""",Tempe,AZ,85281,33.4366655,-111.9403254,3,7,0,Windshield Installation & Repair;Home Services;Automotive;Auto Glass Services;Windows Installation;Glass & Mirrors,,,,
W7BiJB9c2e_qz-fQLR_yMw,"""Waterworld Safari Water Park""",,"""4243 W Pinnacle Peak Rd""",Glendale,AZ,85310,33.6956277,-112.15066,3,4,0,Amusement Parks;Active Life,,,,
q6SL7YknRqNP9YZISNeA_Q,"""Justa Center""",,"""1001 W Jefferson St""",Phoenix,AZ,85007,33.4467625,-112.0861369,3,4,1,Local Services;Community Service/Non-Profit,,,,
dEPMxA5hLVzQK_SXYl4Sag,"""Chase Bank""",,"""15481 W Cactus Rd""",Surprise,AZ,85379,33.594615,-112.393157,3,3,1,Financial Services;Banks & Credit Unions,,,,
f5UraqUh4mRlBkykq3Dj0A,"""United Steaks of Cheese""",,"""""",Phoenix,AZ,85007,33.4462721,-112.0893682,3,6,0,Food Trucks;Food;Restaurants;Cheesesteaks,,,,
W7TAYwTfqLrU0DWsQ1x-Bg,"""Sienna Condominiums""",,"""7575 E Indian Bend Rd""",Scottsdale,AZ,85250,33.536489,-111.918322,3,6,1,Condominiums;Apartments;Real Estate;Home Services,,,,
93E1eOQ2bQG0OyIMqdcTvg,"""Whataburger""",,"""9990 N 90th St""",Scottsdale,AZ,85258,33.5770896,-111.8862998,3,44,1,Burgers;Restaurants;American (Traditional);Fast Food,,,,
n812L7Mz4104bQ5Goo7yQg,"""Vistal Golf Club""",,"""701 E Thunderbird Trl""",Phoenix,AZ,85042,33.3582072,-112.0641947,3,23,0,Active Life;Golf,,,,
ChXQn48ghPaWUls2clsxkw,"""Laveen Tanning""",,"""4920 W Baseline Rd, Ste 111""",Laveen,AZ,85339,33.3775781,-112.1651689,3,10,0,Beauty & Spas;Tanning,,,,
Gn7UJo0Qa-cE0FE9Ei1Z9g,"""Cigna Medical Group""",,"""3003 N 3rd St""",Phoenix,AZ,85012,33.48319089,-112.0682002,3,19,1,Doctors;Urgent Care;Health & Medical,,,,
07WvOLZIitvfvnD6dR50Iw,"""Hungry Howie's Pizza""",,"""14291 W Grand Ave, Ste 115""",Surprise,AZ,85374,33.6527744,-112.370739,3,13,1,Pizza;Chicken Wings;Restaurants;Fast Food,,,,
UFuJDRsQPBJOL29Y64Nmdw,"""Appliance Doctors Inc""",,""", Ste 113-237""",Scottsdale,AZ,85255,33.299871,-111.8414322,3,6,1,Appliances & Repair;Local Services,,,,
PiQB4iJXu0zDjdIFw8XhQQ,"""Drinx""",,"""7330 E Stetson Dr""",Scottsdale,AZ,85251,33.4996841,-111.9230493,3,4,0,Nightlife;Bars,,,,
#REF!,"""Ketzal Mexican Grill""",,"""20910 N Tatum Blvd""",Phoenix,AZ,85050,33.6756727,-111.9791944,3,14,0,Restaurants;Mexican,,,,
k6NrGwcl6ncQ6OFzCJ9pPQ,"""Lee's ATA Martial Arts""",,"""10135 E Via Linda, Ste C-111""",Scottsdale,AZ,85258,33.5734457,-111.8623938,3,4,1,Martial Arts;Karate;Taekwondo;Fitness & Instruction;Active Life,,,,
zJfNwGIlLAzfO23UtttUwA,"""Cox Residential Digital Solutions Store""",,"""16255 N Scottsdale Rd, Ste 2""",Scottsdale,AZ,85254,33.6349503,-111.9210579,3,41,1,Professional Services;Television Service Providers;Internet Service Providers;Home Services,,,,
